ID	ID_rekl	LiczbaFiksacji	CzasFiksacji	CzasNaAOI	PLEC	WIEK4	pismo	tematyka	rodzaj	wielkosc	branza	ADReach	ADExp	ADExpTime	Zauważalność		
ID0199000004138	7011	1	333	333	2	3	skobie	kobiece poradniki/hobbystyczne	normal	1/2 Page	Kosmetyki	2	1,8	0,6	50		
ID0199000004138	7012	8	416,875	3335	2	3	skobie	kobiece poradniki/hobbystyczne	edytorial	Full Page	Zdrowie	2	14,6	6,1	100		
ID0199000004138	7013	3	352	1056	2	3	skobie	kobiece poradniki/hobbystyczne	normal	Full Page	Obuwie i odzież	2	5,5	1,9	100		
ID0199000004031	8377	1	1519,560932	1519,560932	2	4	skobie	kobiece poradniki/hobbystyczne	normal	Mniejszy format	Kultura i rozrywka	2	1,8	2,8	75		
ID0199000004031	6994	1	351	351	2	4	skobie	kobiece poradniki/hobbystyczne	normal	Mniejszy format	Zdrowie	2	1,8	0,6	33,33333333		
ID0199000004031	6995	4	986,5	3946	2	4	skobie	kobiece poradniki/hobbystyczne	normal	Full Page	Kosmetyki	2	7,3	7,2	71,42857143		
ID0199000004031	6997	2	1139,670699	2279,341398	2	4	skobie	kobiece poradniki/hobbystyczne	normal	1/2 Page	Żywność	2	3,6	4,2	25		
ID0199000004031	7001	3	427	1281	2	4	skobie	kobiece poradniki/hobbystyczne	edytorial	Full Page	Żywność	2	5,5	2,3	83,33333333		
ID0199000004031	7004	1	1519,560932	1519,560932	2	4	skobie	kobiece poradniki/hobbystyczne	normal	1/2 Page	Zdrowie	2	1,8	2,8	62,5		
ID0199000004031	7012	2	949,7804661	1899,560932	2	4	skobie	kobiece poradniki/hobbystyczne	edytorial	Full Page	Zdrowie	2	3,6	3,5	100		
ID0199000004031	7013	1	412	412	2	4	skobie	kobiece poradniki/hobbystyczne	normal	Full Page	Obuwie i odzież	2	1,8	0,8	100		
ID0163000005034	7793	2	443	886	2	2	storad	kobiece poradniki/hobbystyczne	normal	1/2 Page	Zdrowie	1,7	4,6	2	62,5		
ID0163000005034	7794	1	688	688	2	2	storad	kobiece poradniki/hobbystyczne	normal	1/2 Page	Wnętrze	1,7	2,3	1,6	83,33333333		
ID0163000005035	7790	1	389	389	2	2	storad	kobiece poradniki/hobbystyczne	normal	Full Page	Żywność	1,7	2,3	0,9	87,5		
ID0163000005038	7790	7	541,1428571	3788	2	4	storad	kobiece poradniki/hobbystyczne	normal	Full Page	Żywność	1,7	16	8,7	87,5		
ID0163000005038	7791	25	649,92	16248	2	4	storad	kobiece poradniki/hobbystyczne	edytorial	1/2 Page	Żywność	1,7	57,1	37,1	62,5		
ID0163000005038	7792	4	421	1684	2	4	storad	kobiece poradniki/hobbystyczne	edytorial	1/2 Page	Kosmetyki	1,7	9,1	3,8	75		
ID0163000005038	7793	1	612	612	2	4	storad	kobiece poradniki/hobbystyczne	normal	1/2 Page	Zdrowie	1,7	2,3	1,4	62,5		
ID0163000005038	7794	17	683,6341451	11621,78047	2	4	storad	kobiece poradniki/hobbystyczne	normal	1/2 Page	Wnętrze	1,7	38,8	26,5	83,33333333		
ID0163000005038	7796	18	601,321137	10823,78047	2	4	storad	kobiece poradniki/hobbystyczne	edytorial	Full Page	Zdrowie	1,7	41,1	24,7	100		
ID0163000005038	7795	17	621,8235294	10571	2	4	storad	kobiece poradniki/hobbystyczne	edytorial	1/2 Page	Zdrowie	1,7	38,8	24,1	80		
ID0163000005050	7790	3	571	1713	2	4	storad	kobiece poradniki/hobbystyczne	normal	Full Page	Żywność	1,7	6,9	3,9	87,5		
ID0163000005050	7791	13	838,5478357	10901,12186	2	4	storad	kobiece poradniki/hobbystyczne	edytorial	1/2 Page	Żywność	1,7	29,7	24,9	62,5		
ID0163000005050	7792	15	927,9341398	13919,0121	2	4	storad	kobiece poradniki/hobbystyczne	edytorial	1/2 Page	Kosmetyki	1,7	34,3	31,8	75		
ID0163000005050	7793	10	554,6780466	5546,780466	2	4	storad	kobiece poradniki/hobbystyczne	normal	1/2 Page	Zdrowie	1,7	22,8	12,7	62,5		
ID0163000005050	7794	4	737,6402331	2950,560932	2	4	storad	kobiece poradniki/hobbystyczne	normal	1/2 Page	Wnętrze	1,7	9,1	6,7	83,33333333		
ID0163000005050	7795	1	353	353	2	4	storad	kobiece poradniki/hobbystyczne	edytorial	1/2 Page	Zdrowie	1,7	2,3	0,8	80		
ID0163000005069	7790	5	801,2	4006	2	3	storad	kobiece poradniki/hobbystyczne	normal	Full Page	Żywność	1,7	11,4	9,2	87,5		
ID0163000005069	7791	5	1003,912186	5019,560932	2	3	storad	kobiece poradniki/hobbystyczne	edytorial	1/2 Page	Żywność	1,7	11,4	11,5	62,5		
ID0163000005069	7792	19	779,2580174	14805,90233	2	3	storad	kobiece poradniki/hobbystyczne	edytorial	1/2 Page	Kosmetyki	1,7	43,4	33,8	75		
ID0163000005069	7793	10	848,4670699	8484,670699	2	3	storad	kobiece poradniki/hobbystyczne	normal	1/2 Page	Zdrowie	1,7	22,8	19,4	62,5		
ID0163000005069	7794	13	643,213882	8361,780466	2	3	storad	kobiece poradniki/hobbystyczne	normal	1/2 Page	Wnętrze	1,7	29,7	19,1	83,33333333		
ID0163000005087	7790	6	505,6666667	3034	2	3	storad	kobiece poradniki/hobbystyczne	normal	Full Page	Żywność	1,7	13,7	6,9	87,5		
ID0163000005087	7791	23	808,6956522	18600	2	3	storad	kobiece poradniki/hobbystyczne	edytorial	1/2 Page	Żywność	1,7	52,5	42,5	62,5		
ID0163000005087	7792	1	342	342	2	3	storad	kobiece poradniki/hobbystyczne	edytorial	1/2 Page	Kosmetyki	1,7	2,3	0,8	75		
ID0163000005087	7794	7	604,4285714	4231	2	3	storad	kobiece poradniki/hobbystyczne	normal	1/2 Page	Wnętrze	1,7	16	9,7	83,33333333		
ID0163000005087	7796	13	759,7692308	9877	2	3	storad	kobiece poradniki/hobbystyczne	edytorial	Full Page	Zdrowie	1,7	29,7	22,6	100		
ID0163000005087	7795	7	604	4228	2	3	storad	kobiece poradniki/hobbystyczne	edytorial	1/2 Page	Zdrowie	1,7	16	9,7	80		
ID0163000005101	7792	1	469	469	2	3	storad	kobiece poradniki/hobbystyczne	edytorial	1/2 Page	Kosmetyki	1,7	2,3	1,1	75		
ID0163000005114	7790	5	1056	5280	2	4	storad	kobiece poradniki/hobbystyczne	normal	Full Page	Żywność	1,7	11,4	12,1	87,5		
ID0163000005114	7791	3	1275,5569	3826,670699	2	4	storad	kobiece poradniki/hobbystyczne	edytorial	1/2 Page	Żywność	1,7	6,9	8,7	62,5		
ID0163000005114	7793	1	323	323	2	4	storad	kobiece poradniki/hobbystyczne	normal	1/2 Page	Zdrowie	1,7	2,3	0,7	62,5		
ID0163000005107	7795	4	651,75	2607	2	3	storad	kobiece poradniki/hobbystyczne	edytorial	1/2 Page	Zdrowie	1,7	9,1	6	80		
ID0101000001029	7019	2	501	1002	1	3	supex	dzienniki	normal	Full Page	Non profit	1,9	2,9	1,5	100		
ID0101000001030	7019	1	412	412	2	2	supex	dzienniki	normal	Full Page	Non profit	1,9	1,4	0,6	100		
ID0101000001050	7016	1	356	356	1	3	supex	dzienniki	normal	Mniejszy format	Finanse	1,9	1,4	0,5	16,66666667		
ID0101000001050	7019	1	544	544	1	3	supex	dzienniki	normal	Full Page	Non profit	1,9	1,4	0,8	100		
ID0101000001050	7020	2	660	1320	1	3	supex	dzienniki	edytorial	Full Page	Komputery	1,9	2,9	1,9	85,71428571		
ID0101000001050	7022	4	691,4176748	2765,670699	1	3	supex	dzienniki	edytorial	Full Page	Non profit	1,9	5,8	4	92,30769231		
ID0101000001050	7023	1	316	316	1	3	supex	dzienniki	normal	Mniejszy format	Komunikaty	1,9	1,4	0,5	84,61538462		
ID0101000001050	7025	1	323	323	1	3	supex	dzienniki	normal	Mniejszy format	Komputery	1,9	1,4	0,5	75		
ID0101000001050	7033	1	553	553	1	3	supex	dzienniki	normal	1/2 Page	Kultura i rozrywka	1,9	1,4	0,8	71,42857143		
ID0101000001050	7036	1	312	312	1	3	supex	dzienniki	normal	1/2 Page	Zdrowie	1,9	1,4	0,5	85,71428571		
ID0101000001050	7038	1	378	378	1	3	supex	dzienniki	normal	1/2 Page	Zdrowie	1,9	1,4	0,5	85,71428571		
ID0101000001050	7040	3	541	1623	1	3	supex	dzienniki	normal	Full Page	Żywność	1,9	4,3	2,4	75		
ID0101000001050	7043	1	376	376	1	3	supex	dzienniki	normal	Full Page	Kultura i rozrywka	1,9	1,4	0,5	83,33333333		
ID0101000001050	7044	5	414	2070	1	3	supex	dzienniki	normal	Full Page	Sieci handlowe	1,9	7,2	3	100		
ID0101000001050	7046	3	460	1380	1	3	supex	dzienniki	normal	Full Page	Finanse	1,9	4,3	2	83,33333333		
ID0101000001050	7048	13	561,2908051	7296,780466	1	3	supex	dzienniki	normal	Full Page	Turystyka i sport	1,9	18,8	10,6	100		
ID0101000001051	7019	9	445,7777778	4012	1	2	supex	dzienniki	normal	Full Page	Non profit	1,9	13	5,8	100		
ID0101000001054	7019	4	545,25	2181	1	1	supex	dzienniki	normal	Full Page	Non profit	1,9	5,8	3,2	100		
ID0101000001054	7020	5	627,7560932	3138,780466	1	1	supex	dzienniki	edytorial	Full Page	Komputery	1,9	7,2	4,5	85,71428571		
ID0101000001054	7023	1	333	333	1	1	supex	dzienniki	normal	Mniejszy format	Komunikaty	1,9	1,4	0,5	84,61538462		
ID0101000001054	7025	1	356	356	1	1	supex	dzienniki	normal	Mniejszy format	Komputery	1,9	1,4	0,5	75		
ID0101000001054	7027	2	638	1276	1	1	supex	dzienniki	normal	Mniejszy format	Zdrowie	1,9	2,9	1,8	20		
ID0101000001054	7031	1	395	395	1	1	supex	dzienniki	normal	1/2 Page	Turystyka i sport	1,9	1,4	0,6	50		
ID0101000001054	7032	3	505,6666667	1517	1	1	supex	dzienniki	normal	1/2 Page	Kultura i rozrywka	1,9	4,3	2,2	50		
ID0101000001054	7037	1	400	400	1	1	supex	dzienniki	normal	Mniejszy format	Zdrowie	1,9	1,4	0,6	85,71428571		
ID0101000001054	7038	2	930,5	1861	1	1	supex	dzienniki	normal	1/2 Page	Zdrowie	1,9	2,9	2,7	85,71428571		
ID0101000001054	7039	1	311	311	1	1	supex	dzienniki	normal	1/2 Page	Zdrowie	1,9	1,4	0,5	71,42857143		
ID0101000001054	7040	2	715,5	1431	1	1	supex	dzienniki	normal	Full Page	Żywność	1,9	2,9	2,1	75		
ID0101000001054	7043	7	438	3066	1	1	supex	dzienniki	normal	Full Page	Kultura i rozrywka	1,9	10,1	4,4	83,33333333		
ID0101000001054	7044	13	679,5384615	8834	1	1	supex	dzienniki	normal	Full Page	Sieci handlowe	1,9	18,8	12,8	100		
ID0101000001054	7046	2	529	1058	1	1	supex	dzienniki	normal	Full Page	Finanse	1,9	2,9	1,5	83,33333333		
ID0101000001054	7048	12	560,1666667	6722	1	1	supex	dzienniki	normal	Full Page	Turystyka i sport	1,9	17,4	9,7	100		
ID0101000001054	7014	8	406,375	3251	1	1	supex	dzienniki	normal	Mniejszy format	Kultura i rozrywka	1,9	11,6	4,7	50		
ID0101000001055	7019	2	759	1518	2	4	supex	dzienniki	normal	Full Page	Non profit	1,9	2,9	2,2	100		
ID0101000001055	7020	5	587,5560932	2937,780466	2	4	supex	dzienniki	edytorial	Full Page	Komputery	1,9	7,2	4,3	85,71428571		
ID0101000001055	7022	3	741,3333333	2224	2	4	supex	dzienniki	edytorial	Full Page	Non profit	1,9	4,3	3,2	92,30769231		
ID0101000001055	7024	1	455	455	2	4	supex	dzienniki	edytorial	Mniejszy format	Komunikaty	1,9	1,4	0,7	58,33333333		
ID0101000001055	7031	2	522,5	1045	2	4	supex	dzienniki	normal	1/2 Page	Turystyka i sport	1,9	2,9	1,5	50		
ID0101000001055	7032	5	644	3220	2	4	supex	dzienniki	normal	1/2 Page	Kultura i rozrywka	1,9	7,2	4,7	50		
ID0101000001055	7033	2	1079,83535	2159,670699	2	4	supex	dzienniki	normal	1/2 Page	Kultura i rozrywka	1,9	2,9	3,1	71,42857143		
ID0101000001055	7036	1	353	353	2	4	supex	dzienniki	normal	1/2 Page	Zdrowie	1,9	1,4	0,5	85,71428571		
ID0101000001055	7037	2	553	1106	2	4	supex	dzienniki	normal	Mniejszy format	Zdrowie	1,9	2,9	1,6	85,71428571		
ID0101000001055	7038	13	612,7523435	7965,780466	2	4	supex	dzienniki	normal	1/2 Page	Zdrowie	1,9	18,8	11,5	85,71428571		
ID0101000001055	7039	8	655,375	5243	2	4	supex	dzienniki	normal	1/2 Page	Zdrowie	1,9	11,6	7,6	71,42857143		
ID0101000001055	7040	9	562,8888889	5066	2	4	supex	dzienniki	normal	Full Page	Żywność	1,9	13	7,3	75		
ID0101000001055	7044	4	698	2792	2	4	supex	dzienniki	normal	Full Page	Sieci handlowe	1,9	5,8	4	100		
ID0101000001055	7046	1	755	755	2	4	supex	dzienniki	normal	Full Page	Finanse	1,9	1,4	1,1	83,33333333		
ID0101000001055	7048	12	496,5833333	5959	2	4	supex	dzienniki	normal	Full Page	Turystyka i sport	1,9	17,4	8,6	100		
ID0101000001069	7019	7	667,8571429	4675	1	3	supex	dzienniki	normal	Full Page	Non profit	1,9	10,1	6,8	100		
ID0199000004003	7019	2	415,5	831	1	4	supex	dzienniki	normal	Full Page	Non profit	1,9	2,9	1,2	100		
ID0199000004003	7022	1	993	993	1	4	supex	dzienniki	edytorial	Full Page	Non profit	1,9	1,4	1,4	92,30769231		
ID0199000004003	7023	12	666,1859693	7994,231631	1	4	supex	dzienniki	normal	Mniejszy format	Komunikaty	1,9	17,4	11,6	84,61538462		
ID0199000004003	7024	1	1519,560932	1519,560932	1	4	supex	dzienniki	edytorial	Mniejszy format	Komunikaty	1,9	1,4	2,2	58,33333333		
ID0199000004003	7032	2	417	834	1	4	supex	dzienniki	normal	1/2 Page	Kultura i rozrywka	1,9	2,9	1,2	50		
ID0199000004007	7016	1	433	433	2	3	supex	dzienniki	normal	Mniejszy format	Finanse	1,9	1,4	0,6	16,66666667		
ID0199000004007	7020	22	700,8032136	15417,6707	2	3	supex	dzienniki	edytorial	Full Page	Komputery	1,9	31,9	22,3	85,71428571		
ID0199000004007	7022	21	669,3333333	14056	2	3	supex	dzienniki	edytorial	Full Page	Non profit	1,9	30,4	20,4	92,30769231		
ID0199000004007	7024	26	906,7992487	23576,78047	2	3	supex	dzienniki	edytorial	Mniejszy format	Komunikaty	1,9	37,7	34,1	58,33333333		
ID0199000004007	7025	2	758,3353496	1516,670699	2	3	supex	dzienniki	normal	Mniejszy format	Komputery	1,9	2,9	2,2	75		
ID0199000004007	7033	1	545	545	2	3	supex	dzienniki	normal	1/2 Page	Kultura i rozrywka	1,9	1,4	0,8	71,42857143		
ID0199000004007	7036	1	305	305	2	3	supex	dzienniki	normal	1/2 Page	Zdrowie	1,9	1,4	0,4	85,71428571		
ID0199000004007	7037	7	855,3658475	5987,560932	2	3	supex	dzienniki	normal	Mniejszy format	Zdrowie	1,9	10,1	8,7	85,71428571		
ID0199000004007	7040	1	314	314	2	3	supex	dzienniki	normal	Full Page	Żywność	1,9	1,4	0,5	75		
ID0199000004007	7044	1	432	432	2	3	supex	dzienniki	normal	Full Page	Sieci handlowe	1,9	1,4	0,6	100		
ID0199000004008	7019	1	318	318	1	4	supex	dzienniki	normal	Full Page	Non profit	1,9	1,4	0,5	100		
ID0199000004008	7020	1	535	535	1	4	supex	dzienniki	edytorial	Full Page	Komputery	1,9	1,4	0,8	85,71428571		
ID0199000004008	7022	1	762	762	1	4	supex	dzienniki	edytorial	Full Page	Non profit	1,9	1,4	1,1	92,30769231		
ID0199000004008	7031	2	335,5	671	1	4	supex	dzienniki	normal	1/2 Page	Turystyka i sport	1,9	2,9	1	50		
ID0199000004008	7036	2	423	846	1	4	supex	dzienniki	normal	1/2 Page	Zdrowie	1,9	2,9	1,2	85,71428571		
ID0199000004008	7037	2	405,5	811	1	4	supex	dzienniki	normal	Mniejszy format	Zdrowie	1,9	2,9	1,2	85,71428571		
ID0199000004008	7038	1	468	468	1	4	supex	dzienniki	normal	1/2 Page	Zdrowie	1,9	1,4	0,7	85,71428571		
ID0199000004008	7039	3	370	1110	1	4	supex	dzienniki	normal	1/2 Page	Zdrowie	1,9	4,3	1,6	71,42857143		
ID0199000004008	7043	1	1325	1325	1	4	supex	dzienniki	normal	Full Page	Kultura i rozrywka	1,9	1,4	1,9	83,33333333		
ID0199000004008	7044	7	644,5714286	4512	1	4	supex	dzienniki	normal	Full Page	Sieci handlowe	1,9	10,1	6,5	100		
ID0199000004008	7046	4	427,5	1710	1	4	supex	dzienniki	normal	Full Page	Finanse	1,9	5,8	2,5	83,33333333		
ID0199000004008	7048	5	611,6	3058	1	4	supex	dzienniki	normal	Full Page	Turystyka i sport	1,9	7,2	4,4	100		
ID0199000004009	7019	1	300	300	2	2	supex	dzienniki	normal	Full Page	Non profit	1,9	1,4	0,4	100		
ID0199000004009	7020	1	509	509	2	2	supex	dzienniki	edytorial	Full Page	Komputery	1,9	1,4	0,7	85,71428571		
ID0199000004009	7025	1	866	866	2	2	supex	dzienniki	normal	Mniejszy format	Komputery	1,9	1,4	1,3	75		
ID0199000004009	7037	1	392	392	2	2	supex	dzienniki	normal	Mniejszy format	Zdrowie	1,9	1,4	0,6	85,71428571		
ID0199000004009	7038	1	322	322	2	2	supex	dzienniki	normal	1/2 Page	Zdrowie	1,9	1,4	0,5	85,71428571		
ID0199000004009	7044	1	831	831	2	2	supex	dzienniki	normal	Full Page	Sieci handlowe	1,9	1,4	1,2	100		
ID0199000004009	7048	2	1150,5	2301	2	2	supex	dzienniki	normal	Full Page	Turystyka i sport	1,9	2,9	3,3	100		
ID0199000004012	7020	3	447	1341	2	2	supex	dzienniki	edytorial	Full Page	Komputery	1,9	4,3	1,9	85,71428571		
ID0199000004012	7022	18	785,6978296	14142,56093	2	2	supex	dzienniki	edytorial	Full Page	Non profit	1,9	26,1	20,5	92,30769231		
ID0199000004012	7023	8	446,625	3573	2	2	supex	dzienniki	normal	Mniejszy format	Komunikaty	1,9	11,6	5,2	84,61538462		
ID0199000004012	7024	3	1123,333333	3370	2	2	supex	dzienniki	edytorial	Mniejszy format	Komunikaty	1,9	4,3	4,9	58,33333333		
ID0199000004012	7025	8	1120,847558	8966,780466	2	2	supex	dzienniki	normal	Mniejszy format	Komputery	1,9	11,6	13	75		
ID0199000004018	7019	4	443	1772	2	2	supex	dzienniki	normal	Full Page	Non profit	1,9	5,8	2,6	100		
ID0199000004018	7020	3	448	1344	2	2	supex	dzienniki	edytorial	Full Page	Komputery	1,9	4,3	1,9	85,71428571		
ID0199000004018	7022	1	888	888	2	2	supex	dzienniki	edytorial	Full Page	Non profit	1,9	1,4	1,3	92,30769231		
ID0199000004018	7023	1	646	646	2	2	supex	dzienniki	normal	Mniejszy format	Komunikaty	1,9	1,4	0,9	84,61538462		
ID0199000004018	7024	3	588	1764	2	2	supex	dzienniki	edytorial	Mniejszy format	Komunikaty	1,9	4,3	2,6	58,33333333		
ID0199000004018	7025	1	446	446	2	2	supex	dzienniki	normal	Mniejszy format	Komputery	1,9	1,4	0,6	75		
ID0199000004018	7027	1	313	313	2	2	supex	dzienniki	normal	Mniejszy format	Zdrowie	1,9	1,4	0,5	20		
ID0199000004018	7028	1	543	543	2	2	supex	dzienniki	edytorial	Mniejszy format	Zdrowie	1,9	1,4	0,8	62,5		
ID0199000004018	7031	2	494	988	2	2	supex	dzienniki	normal	1/2 Page	Turystyka i sport	1,9	2,9	1,4	50		
ID0199000004018	7032	1	378	378	2	2	supex	dzienniki	normal	1/2 Page	Kultura i rozrywka	1,9	1,4	0,5	50		
ID0199000004018	7033	7	658	4606	2	2	supex	dzienniki	normal	1/2 Page	Kultura i rozrywka	1,9	10,1	6,7	71,42857143		
ID0199000004018	7036	21	681,1904762	14305	2	2	supex	dzienniki	normal	1/2 Page	Zdrowie	1,9	30,4	20,7	85,71428571		
ID0199000004018	7037	4	513,75	2055	2	2	supex	dzienniki	normal	Mniejszy format	Zdrowie	1,9	5,8	3	85,71428571		
ID0199000004018	7038	3	319,3333333	958	2	2	supex	dzienniki	normal	1/2 Page	Zdrowie	1,9	4,3	1,4	85,71428571		
ID0199000004018	7039	1	310	310	2	2	supex	dzienniki	normal	1/2 Page	Zdrowie	1,9	1,4	0,4	71,42857143		
ID0199000004018	7040	15	579,5333333	8693	2	2	supex	dzienniki	normal	Full Page	Żywność	1,9	21,7	12,6	75		
ID0199000004019	7019	3	336,6666667	1010	2	3	supex	dzienniki	normal	Full Page	Non profit	1,9	4,3	1,5	100		
ID0199000004019	7020	9	630,8888889	5678	2	3	supex	dzienniki	edytorial	Full Page	Komputery	1,9	13	8,2	85,71428571		
ID0199000004019	7022	11	589,6363636	6486	2	3	supex	dzienniki	edytorial	Full Page	Non profit	1,9	15,9	9,4	92,30769231		
ID0199000004019	7023	1	367	367	2	3	supex	dzienniki	normal	Mniejszy format	Komunikaty	1,9	1,4	0,5	84,61538462		
ID0199000004024	7019	4	752,1402331	3008,560932	1	4	supex	dzienniki	normal	Full Page	Non profit	1,9	5,8	4,4	100		
ID0199000004024	7020	8	632,125	5057	1	4	supex	dzienniki	edytorial	Full Page	Komputery	1,9	11,6	7,3	85,71428571		
ID0199000004024	7022	5	776,6	3883	1	4	supex	dzienniki	edytorial	Full Page	Non profit	1,9	7,2	5,6	92,30769231		
ID0199000004024	7023	14	559,8336214	7837,670699	1	4	supex	dzienniki	normal	Mniejszy format	Komunikaty	1,9	20,3	11,4	84,61538462		
ID0199000004024	7024	3	530,6666667	1592	1	4	supex	dzienniki	edytorial	Mniejszy format	Komunikaty	1,9	4,3	2,3	58,33333333		
ID0199000004024	7025	6	499,5	2997	1	4	supex	dzienniki	normal	Mniejszy format	Komputery	1,9	8,7	4,3	75		
ID0199000004032	7019	15	488,1333333	7322	1	1	supex	dzienniki	normal	Full Page	Non profit	1,9	21,7	10,6	100		
ID0199000004075	7019	2	695,5	1391	1	3	supex	dzienniki	normal	Full Page	Non profit	1,9	2,9	2	100		
ID0199000004075	7020	8	641,625	5133	1	3	supex	dzienniki	edytorial	Full Page	Komputery	1,9	11,6	7,4	85,71428571		
ID0199000004075	7022	4	596,75	2387	1	3	supex	dzienniki	edytorial	Full Page	Non profit	1,9	5,8	3,5	92,30769231		
ID0199000004075	7023	1	312	312	1	3	supex	dzienniki	normal	Mniejszy format	Komunikaty	1,9	1,4	0,5	84,61538462		
ID0199000004133	7020	21	811,7990698	17047,78047	1	4	supex	dzienniki	edytorial	Full Page	Komputery	1,9	30,4	24,7	85,71428571		
ID0199000004133	7022	3	534,6666667	1604	1	4	supex	dzienniki	edytorial	Full Page	Non profit	1,9	4,3	2,3	92,30769231		
ID0199000004133	7023	4	1044,698141	4178,792564	1	4	supex	dzienniki	normal	Mniejszy format	Komunikaty	1,9	5,8	6,1	84,61538462		
ID0199000004133	7024	13	856,7438999	11137,6707	1	4	supex	dzienniki	edytorial	Mniejszy format	Komunikaty	1,9	18,8	16,1	58,33333333		
ID0199000004133	7025	1	365	365	1	4	supex	dzienniki	normal	Mniejszy format	Komputery	1,9	1,4	0,5	75		
ID0199000002010	7049	1	777	777	1	1	teles2	telewizyjne	edytorial	Full Page	Zdrowie	3,7	2,7	2,1	100		
ID0199000002010	7050	2	376,5	753	1	1	teles2	telewizyjne	normal	Mniejszy format	Non profit	3,7	5,4	2	100		
ID0199000002010	7051	3	346,3333333	1039	1	1	teles2	telewizyjne	edytorial	Full Page	Zdrowie	3,7	8,2	2,8	100		
ID0199000002010	7053	2	401,5	803	1	1	teles2	telewizyjne	normal	1/2 Page	Zdrowie	3,7	5,4	2,2	100		
ID0199000002010	7054	1	313	313	1	1	teles2	telewizyjne	edytorial	Full Page	Zdrowie	3,7	2,7	0,9	100		
ID0199000002021	7049	13	593,0769231	7710	1	3	teles2	telewizyjne	edytorial	Full Page	Zdrowie	3,7	35,4	21	100		
ID0199000002021	7050	8	481,375	3851	1	3	teles2	telewizyjne	normal	Mniejszy format	Non profit	3,7	21,8	10,5	100		
ID0199000002041	7049	12	511,8150388	6141,780466	1	3	teles2	telewizyjne	edytorial	Full Page	Zdrowie	3,7	32,6	16,7	100		
ID0199000002041	7050	1	377	377	1	3	teles2	telewizyjne	normal	Mniejszy format	Non profit	3,7	2,7	1	100		
ID0199000002041	7051	5	516,4	2582	1	3	teles2	telewizyjne	edytorial	Full Page	Zdrowie	3,7	13,6	7	100		
ID0199000002041	7052	2	449,5	899	1	3	teles2	telewizyjne	normal	1/2 Page	Zdrowie	3,7	5,4	2,4	80		
ID0199000002041	7053	1	634	634	1	3	teles2	telewizyjne	normal	1/2 Page	Zdrowie	3,7	2,7	1,7	100		
ID0199000002061	7049	5	466,2	2331	2	2	teles2	telewizyjne	edytorial	Full Page	Zdrowie	3,7	13,6	6,3	100		
ID0199000002061	7050	5	609,4	3047	2	2	teles2	telewizyjne	normal	Mniejszy format	Non profit	3,7	13,6	8,3	100		
ID0199000002061	7051	1	501	501	2	2	teles2	telewizyjne	edytorial	Full Page	Zdrowie	3,7	2,7	1,4	100		
ID0199000002061	7053	1	544	544	2	2	teles2	telewizyjne	normal	1/2 Page	Zdrowie	3,7	2,7	1,5	100		
ID0199000002069	7049	2	359	718	2	4	teles2	telewizyjne	edytorial	Full Page	Zdrowie	3,7	5,4	2	100		
ID0199000002069	7050	3	665,6666667	1997	2	4	teles2	telewizyjne	normal	Mniejszy format	Non profit	3,7	8,2	5,4	100		
ID0199000002069	7051	3	541	1623	2	4	teles2	telewizyjne	edytorial	Full Page	Zdrowie	3,7	8,2	4,4	100		
ID0199000002069	7053	1	312	312	2	4	teles2	telewizyjne	normal	1/2 Page	Zdrowie	3,7	2,7	0,8	100		
ID0199000004054	7049	18	1115,537933	20079,6828	2	1	teles2	telewizyjne	edytorial	Full Page	Zdrowie	3,7	49	54,6	100		
ID0199000004054	7050	3	584,3333333	1753	2	1	teles2	telewizyjne	normal	Mniejszy format	Non profit	3,7	8,2	4,8	100		
ID0199000004054	7051	25	941,9117025	23547,79256	2	1	teles2	telewizyjne	edytorial	Full Page	Zdrowie	3,7	68	64,1	100		
ID0199000004052	7056	17	449,6470588	7644	1	1	teles2	telewizyjne	edytorial	Full Page	Zdrowie	3,7	46,2	20,8	100		
ID0199000004052	7057	5	434,8	2174	1	1	teles2	telewizyjne	normal	Full Page	Zdrowie	3,7	13,6	5,9	88,88888889		
ID0199000004052	7058	8	481,25	3850	1	1	teles2	telewizyjne	normal	1/2 Page	Komputery	3,7	21,8	10,5	62,5		
ID0199000004052	7059	3	383,3333333	1150	1	1	teles2	telewizyjne	normal	1/2 Page	Kultura i rozrywka	3,7	8,2	3,1	100		
